error_number,current_index,next_index,current_byte_offset,next_byte_offset,counter_current,counter_next,counter_delta,counter_missing_samples,lfsr_current,lfsr_expected_next,lfsr_received,lfsr_steps_to_received,lfsr_missing_samples,next_sample_at_4096_boundary
2865,185983,185984,0x005ACFE0,0x005AD000,17041,17044,3,2,0x68595CC8,0xD0B2B990,0x42CAE640,3,2,True
2866,185984,185985,0x005AD000,0x005AD020,17044,17916,872,871,0x42CAE640,0x8595CC81,0x9A581B52,>64,unknown,False
2867,186111,186112,0x005ADFE0,0x005AE000,18042,18045,3,2,0x2CE830D1,0x59D061A2,0x6741868A,3,2,True
2868,186112,186113,0x005AE000,0x005AE020,18045,19004,959,958,0x6741868A,0xCE830D14,0x4A9E0DD6,>64,unknown,False
2869,186239,186240,0x005AEFE0,0x005AF000,19130,19133,3,2,0x5DD87BC7,0xBBB0F78F,0xEEC3DE3E,3,2,True
2870,186240,186241,0x005AF000,0x005AF020,19133,20078,945,944,0xEEC3DE3E,0xDD87BC7C,0x696F8A6F,>64,unknown,False
2871,186367,186368,0x005AFFE0,0x005B0000,20204,20207,3,2,0x00EA37DE,0x01D46FBD,0x0751BEF6,3,2,True
2872,186368,186369,0x005B0000,0x005B0020,20207,21102,895,894,0x0751BEF6,0x0EA37DED,0x66AA0725,>64,unknown,False
2873,186495,186496,0x005B0FE0,0x005B1000,21228,21231,3,2,0xBBD40DD9,0x77A81BB3,0xDEA06ECF,3,2,True
2874,186496,186497,0x005B1000,0x005B1020,21231,22194,963,962,0xDEA06ECF,0xBD40DD9E,0x6CE65847,>64,unknown,False
2875,186623,186624,0x005B1FE0,0x005B2000,22320,22323,3,2,0xC663526C,0x8CC6A4D8,0x331A9360,3,2,True
2876,186624,186625,0x005B2000,0x005B2020,22323,23291,968,967,0x331A9360,0x663526C1,0xE6DCAD24,>64,unknown,False
2877,186751,186752,0x005B2FE0,0x005B3000,23417,23420,3,2,0xCBF40268,0x97E804D0,0x5FA01341,3,2,True
2878,186752,186753,0x005B3000,0x005B3020,23420,24358,938,937,0x5FA01341,0xBF402682,0x89E379DE,>64,unknown,False
2879,186879,186880,0x005B3FE0,0x005B4000,24484,24487,3,2,0x0BEA46AF,0x17D48D5F,0x5F52357D,3,2,True
2880,186880,186881,0x005B4000,0x005B4020,24487,25455,968,967,0x5F52357D,0xBEA46AFB,0x6DD2D42C,>64,unknown,False
2881,187007,187008,0x005B4FE0,0x005B5000,25581,25584,3,2,0x215231BD,0x42A4637A,0x0A918DEA,3,2,True
2882,187008,187009,0x005B5000,0x005B5020,25584,26532,948,947,0x0A918DEA,0x15231BD5,0xFD094744,>64,unknown,False
2883,187135,187136,0x005B5FE0,0x005B6000,26658,26661,3,2,0x6C887A83,0xD910F507,0x6443D41D,3,2,True
2884,187136,187137,0x005B6000,0x005B6020,26661,27566,905,904,0x6443D41D,0xC887A83B,0x016484AB,>64,unknown,False
2885,187263,187264,0x005B6FE0,0x005B7000,27692,27695,3,2,0xC43BA154,0x887742A9,0x21DD0AA7,3,2,True
2886,187264,187265,0x005B7000,0x005B7020,27695,28634,939,938,0x21DD0AA7,0x43BA154F,0xE7B55DD3,>64,unknown,False
2887,187391,187392,0x005B7FE0,0x005B8000,28760,28763,3,2,0x4657F151,0x8CAFE2A2,0x32BF8A89,3,2,True
2888,187392,187393,0x005B8000,0x005B8020,28763,29723,960,959,0x32BF8A89,0x657F1512,0xDC8CF51F,>64,unknown,False
2889,187519,187520,0x005B8FE0,0x005B9000,29849,29852,3,2,0xFF041CBA,0xFE083975,0xF820E5D6,3,2,True
2890,187520,187521,0x005B9000,0x005B9020,29852,30737,885,884,0xF820E5D6,0xF041CBAC,0xC0309C3F,>64,unknown,False
2891,187647,187648,0x005B9FE0,0x005BA000,30863,30866,3,2,0xC7D6990D,0x8FAD321B,0x3EB4C86E,3,2,True
2892,187648,187649,0x005BA000,0x005BA020,30866,31827,961,960,0x3EB4C86E,0x7D6990DD,0xB47B686F,>64,unknown,False
2893,187775,187776,0x005BAFE0,0x005BB000,31953,31956,3,2,0xC2984725,0x85308E4B,0x14C2392C,3,2,True
2894,187776,187777,0x005BB000,0x005BB020,31956,32920,964,963,0x14C2392C,0x29847259,0xE0A7C64D,>64,unknown,False
2895,187903,187904,0x005BBFE0,0x005BC000,33046,33049,3,2,0xB11C04EF,0x623809DE,0x88E02779,3,2,True
2896,187904,187905,0x005BC000,0x005BC020,33049,34010,961,960,0x88E02779,0x11C04EF2,0xE5ED25EB,>64,unknown,False
2897,188031,188032,0x005BCFE0,0x005BD000,34136,34139,3,2,0x64D7AF7D,0xC9AF5EFA,0x26BD7BEB,3,2,True
2898,188032,188033,0x005BD000,0x005BD020,34139,35107,968,967,0x26BD7BEB,0x4D7AF7D6,0xA27FBA3D,>64,unknown,False
2899,188159,188160,0x005BDFE0,0x005BE000,35233,35236,3,2,0x88C5456B,0x118A8AD6,0x462A2B5B,3,2,True
2900,188160,188161,0x005BE000,0x005BE020,35236,36199,963,962,0x462A2B5B,0x8C5456B6,0x34FC1C76,>64,unknown,False
2901,188287,188288,0x005BEFE0,0x005BF000,36325,36328,3,2,0x701C2501,0xE0384A03,0x80E1280F,3,2,True
2902,188288,188289,0x005BF000,0x005BF020,36328,37207,879,878,0x80E1280F,0x01C2501F,0xC85CB6FF,>64,unknown,False
2903,188415,188416,0x005BFFE0,0x005C0000,37333,37336,3,2,0x64A0E6B7,0xC941CD6E,0x250735B8,3,2,True
2904,188416,188417,0x005C0000,0x005C0020,37336,38292,956,955,0x250735B8,0x4A0E6B70,0xE88738B9,>64,unknown,False
2905,188543,188544,0x005C0FE0,0x005C1000,38418,38421,3,2,0x3DAFA485,0x7B5F490A,0xED7D242B,3,2,True
2906,188544,188545,0x005C1000,0x005C1020,38421,39402,981,980,0xED7D242B,0xDAFA4856,0x7CB3FADA,>64,unknown,False
2907,188671,188672,0x005C1FE0,0x005C2000,39528,39531,3,2,0x11851A36,0x230A346D,0x8C28D1B6,3,2,True
2908,188672,188673,0x005C2000,0x005C2020,39531,40400,869,868,0x8C28D1B6,0x1851A36D,0x323E9FD9,>64,unknown,False
2909,188799,188800,0x005C2FE0,0x005C3000,40526,40529,3,2,0xE4DA929E,0xC9B5253C,0x26D494F3,3,2,True
2910,188800,188801,0x005C3000,0x005C3020,40529,41488,959,958,0x26D494F3,0x4DA929E6,0x57169FE5,>64,unknown,False
2911,188927,188928,0x005C3FE0,0x005C4000,41614,41617,3,2,0x41FF14C9,0x83FE2992,0x0FF8A648,3,2,True
2912,188928,188929,0x005C4000,0x005C4020,41617,42562,945,944,0x0FF8A648,0x1FF14C91,0x0C624A7D,>64,unknown,False
2913,189055,189056,0x005C4FE0,0x005C5000,42688,42691,3,2,0x55717AB7,0xAAE2F56F,0xAB8BD5BE,3,2,True
2914,189056,189057,0x005C5000,0x005C5020,42691,43831,1140,1139,0xAB8BD5BE,0x5717AB7D,0x1207F111,>64,unknown,False
2915,189183,189184,0x005C5FE0,0x005C6000,43957,43960,3,2,0x90A45206,0x2148A40D,0x85229035,3,2,True
2916,189184,189185,0x005C6000,0x005C6020,43960,55864,11904,11903,0x85229035,0x0A45206A,0xB48BF705,>64,unknown,False
2917,189311,189312,0x005C6FE0,0x005C7000,55990,55993,3,2,0x8CA40006,0x1948000C,0x65200032,3,2,True
2918,189312,189313,0x005C7000,0x005C7020,55993,56970,977,976,0x65200032,0xCA400065,0xD78C8C7E,>64,unknown,False
2919,189439,189440,0x005C7FE0,0x005C8000,57096,57099,3,2,0xCC9C2FCA,0x99385F95,0x64E17E57,3,2,True
2920,189440,189441,0x005C8000,0x005C8020,57099,58045,946,945,0x64E17E57,0xC9C2FCAE,0x15FA1E75,>64,unknown,False
2921,189567,189568,0x005C8FE0,0x005C9000,58171,58174,3,2,0x313A3A26,0x6274744C,0x89D1D130,3,2,True
2922,189568,189569,0x005C9000,0x005C9020,58174,59051,877,876,0x89D1D130,0x13A3A260,0x483C20BC,>64,unknown,False
2923,189695,189696,0x005C9FE0,0x005CA000,59177,59180,3,2,0x0FF31806,0x1FE6300D,0x7F98C037,3,2,True
2924,189696,189697,0x005CA000,0x005CA020,59180,60143,963,962,0x7F98C037,0xFF31806E,0x328CF9B7,>64,unknown,False
2925,189823,189824,0x005CAFE0,0x005CB000,60269,60272,3,2,0x4102D69D,0x8205AD3B,0x0816B4EE,3,2,True
2926,189824,189825,0x005CB000,0x005CB020,60272,61217,945,944,0x0816B4EE,0x102D69DD,0xC0801553,>64,unknown,False
2927,189951,189952,0x005CBFE0,0x005CC000,61343,61346,3,2,0x99DA854B,0x33B50A96,0xCED42A58,3,2,True
2928,189952,189953,0x005CC000,0x005CC020,61346,62228,882,881,0xCED42A58,0x9DA854B0,0xC07256C3,>64,unknown,False
2929,190079,190080,0x005CCFE0,0x005CD000,62354,62357,3,2,0xDEC34D49,0xBD869A92,0xF61A6A49,3,2,True
2930,190080,190081,0x005CD000,0x005CD020,62357,63314,957,956,0xF61A6A49,0xEC34D492,0xE9580D0C,>64,unknown,False
2931,190207,190208,0x005CDFE0,0x005CE000,63440,63443,3,2,0xF77EC8BE,0xEEFD917C,0xBBF645F1,3,2,True
2932,190208,190209,0x005CE000,0x005CE020,63443,64401,958,957,0xBBF645F1,0x77EC8BE3,0x8142BD34,>64,unknown,False
2933,190335,190336,0x005CEFE0,0x005CF000,64527,64530,3,2,0xE669EEC0,0xCCD3DD80,0x334F7602,3,2,True
2934,190336,190337,0x005CF000,0x005CF020,64530,64,1070,1069,0x334F7602,0x669EEC05,0x6AF84CD6,>64,unknown,False
2935,190463,190464,0x005CFFE0,0x005D0000,190,193,3,2,0x02515B60,0x04A2B6C1,0x128ADB07,3,2,True
2936,190464,190465,0x005D0000,0x005D0020,193,1161,968,967,0x128ADB07,0x2515B60E,0x2A6E65BE,>64,unknown,False
2937,190591,190592,0x005D0FE0,0x005D1000,1287,1290,3,2,0xDEA676DF,0xBD4CEDBE,0xF533B6FA,3,2,True
2938,190592,190593,0x005D1000,0x005D1020,1290,2224,934,933,0xF533B6FA,0xEA676DF5,0x6FB30FF2,>64,unknown,False
2939,190719,190720,0x005D1FE0,0x005D2000,2350,2353,3,2,0x1F48FC1D,0x3E91F83A,0xFA47E0EA,3,2,True
2940,190720,190721,0x005D2000,0x005D2020,2353,3249,896,895,0xFA47E0EA,0xF48FC1D5,0x15920509,>64,unknown,False
2941,190847,190848,0x005D2FE0,0x005D3000,3375,3378,3,2,0xF44B5159,0xE896A2B3,0xA25A8ACF,3,2,True
2942,190848,190849,0x005D3000,0x005D3020,3378,4319,941,940,0xA25A8ACF,0x44B5159F,0x75AD3FD3,>64,unknown,False
2943,190975,190976,0x005D3FE0,0x005D4000,4445,4448,3,2,0xB063B594,0x60C76B28,0x831DACA0,3,2,True
2944,190976,190977,0x005D4000,0x005D4020,4448,5405,957,956,0x831DACA0,0x063B5941,0xAFB11797,>64,unknown,False
2945,191103,191104,0x005D4FE0,0x005D5000,5531,5534,3,2,0xE097A14B,0xC12F4296,0x04BD0A5B,3,2,True
2946,191104,191105,0x005D5000,0x005D5020,5534,6501,967,966,0x04BD0A5B,0x097A14B7,0x36E8AFB6,>64,unknown,False
2947,191231,191232,0x005D5FE0,0x005D6000,6627,6630,3,2,0x89ACA2A2,0x13594544,0x4D651512,3,2,True
2948,191232,191233,0x005D6000,0x005D6020,6630,7593,963,962,0x4D651512,0x9ACA2A24,0x8118DCB2,>64,unknown,False
2949,191359,191360,0x005D6FE0,0x005D7000,7719,7722,3,2,0x8C894F40,0x19129E80,0x644A7A03,3,2,True
2950,191360,191361,0x005D7000,0x005D7020,7722,8689,967,966,0x644A7A03,0xC894F407,0x09B2E7E7,>64,unknown,False
2951,191487,191488,0x005D7FE0,0x005D8000,8815,8818,3,2,0xB362A4BD,0x66C5497B,0x9B1525EF,3,2,True
2952,191488,191489,0x005D8000,0x005D8020,8818,9776,958,957,0x9B1525EF,0x362A4BDE,0x5A8E61F3,>64,unknown,False
2953,191615,191616,0x005D8FE0,0x005D9000,9902,9905,3,2,0x42899FD2,0x85133FA5,0x144CFE94,3,2,True
2954,191616,191617,0x005D9000,0x005D9020,9905,10870,965,964,0x144CFE94,0x2899FD28,0xAFCC7F45,>64,unknown,False
2955,191743,191744,0x005D9FE0,0x005DA000,10996,10999,3,2,0x16887274,0x2D10E4E8,0xB44393A3,3,2,True
2956,191744,191745,0x005DA000,0x005DA020,10999,11977,978,977,0xB44393A3,0x68872746,0xD03C3344,>64,unknown,False
2957,191871,191872,0x005DAFE0,0x005DB000,12103,12106,3,2,0xB924F9DF,0x7249F3BF,0xC927CEFC,3,2,True
2958,191872,191873,0x005DB000,0x005DB020,12106,12998,892,891,0xC927CEFC,0x924F9DF8,0x6978C91D,>64,unknown,False
2959,191999,192000,0x005DBFE0,0x005DC000,13124,13127,3,2,0x881D0B77,0x103A16EF,0x40E85BBC,3,2,True
2960,192000,192001,0x005DC000,0x005DC020,13127,14098,971,970,0x40E85BBC,0x81D0B778,0x25016744,>64,unknown,False
2961,192127,192128,0x005DCFE0,0x005DD000,14224,14227,3,2,0x0A08CAB0,0x14119560,0x50465581,3,2,True
2962,192128,192129,0x005DD000,0x005DD020,14227,15189,962,961,0x50465581,0xA08CAB03,0x22082C22,>64,unknown,False
2963,192255,192256,0x005DDFE0,0x005DE000,15315,15318,3,2,0x303ECA45,0x607D948A,0x81F6522A,3,2,True
2964,192256,192257,0x005DE000,0x005DE020,15318,16216,898,897,0x81F6522A,0x03ECA455,0xAA26C979,>64,unknown,False
2965,192383,192384,0x005DEFE0,0x005DF000,16342,16345,3,2,0x12C5ADA1,0x258B5B42,0x962D6D0B,3,2,True
2966,192384,192385,0x005DF000,0x005DF020,16345,17310,965,964,0x962D6D0B,0x2C5ADA17,0x93268A59,>64,unknown,False
2967,192511,192512,0x005DFFE0,0x005E0000,17436,17439,3,2,0x06B1CB51,0x0D6396A2,0x358E5A8B,3,2,True
2968,192512,192513,0x005E0000,0x005E0020,17439,18415,976,975,0x358E5A8B,0x6B1CB517,0xD88D0D64,>64,unknown,False
2969,192639,192640,0x005E0FE0,0x005E1000,18541,18544,3,2,0x5DA9CD03,0xBB539A07,0xED4E681D,3,2,True
2970,192640,192641,0x005E1000,0x005E1020,18544,19512,968,967,0xED4E681D,0xDA9CD03A,0x4E59E34F,>64,unknown,False
2971,192767,192768,0x005E1FE0,0x005E2000,19638,19641,3,2,0x7FF45687,0xFFE8AD0E,0xFFA2B438,3,2,True
2972,192768,192769,0x005E2000,0x005E2020,19641,20594,953,952,0xFFA2B438,0xFF456870,0xAE5AA348,>64,unknown,False
2973,192895,192896,0x005E2FE0,0x005E3000,20720,20723,3,2,0xDEE0EF41,0xBDC1DE82,0xF7077A08,3,2,True
2974,192896,192897,0x005E3000,0x005E3020,20723,21667,944,943,0xF7077A08,0xEE0EF410,0xB285854A,>64,unknown,False
2975,193023,193024,0x005E3FE0,0x005E4000,21793,21796,3,2,0x63B33325,0xC766664B,0x1D99992D,3,2,True
2976,193024,193025,0x005E4000,0x005E4020,21796,22752,956,955,0x1D99992D,0x3B33325A,0x73B66C54,>64,unknown,False
2977,193151,193152,0x005E4FE0,0x005E5000,22878,22881,3,2,0x611238EB,0xC22471D7,0x0891C75C,3,2,True
2978,193152,193153,0x005E5000,0x005E5020,22881,23841,960,959,0x0891C75C,0x11238EB8,0x715B6E70,>64,unknown,False
2979,193279,193280,0x005E5FE0,0x005E6000,23967,23970,3,2,0xBC625FD1,0x78C4BFA3,0xE312FE8E,3,2,True
2980,193280,193281,0x005E6000,0x005E6020,23970,24936,966,965,0xE312FE8E,0xC625FD1C,0x15D7ED87,>64,unknown,False
2981,193407,193408,0x005E6FE0,0x005E7000,25062,25065,3,2,0x38FA8B83,0x71F51706,0xC7D45C19,3,2,True
2982,193408,193409,0x005E7000,0x005E7020,25065,25955,890,889,0xC7D45C19,0x8FA8B833,0x495E9D8F,>64,unknown,False
2983,193535,193536,0x005E7FE0,0x005E8000,26081,26084,3,2,0x2241ADEC,0x44835BD9,0x120D6F65,3,2,True
2984,193536,193537,0x005E8000,0x005E8020,26084,27052,968,967,0x120D6F65,0x241ADECB,0x9B121C5B,>64,unknown,False
2985,193663,193664,0x005E8FE0,0x005E9000,27178,27181,3,2,0x29ED6E87,0x53DADD0E,0x4F6B743A,3,2,True
2986,193664,193665,0x005E9000,0x005E9020,27181,28143,962,961,0x4F6B743A,0x9ED6E875,0xA64C7DF2,>64,unknown,False
2987,193791,193792,0x005E9FE0,0x005EA000,28269,28272,3,2,0x473FEFCE,0x8E7FDF9C,0x39FF7E70,3,2,True
2988,193792,193793,0x005EA000,0x005EA020,28272,29159,887,886,0x39FF7E70,0x73FEFCE0,0x2A5DE98E,>64,unknown,False
2989,193919,193920,0x005EAFE0,0x005EB000,29285,29288,3,2,0x3E677CFE,0x7CCEF9FC,0xF33BE7F3,3,2,True
2990,193920,193921,0x005EB000,0x005EB020,29288,30246,958,957,0xF33BE7F3,0xE677CFE6,0xCCD5320C,>64,unknown,False
2991,194047,194048,0x005EBFE0,0x005EC000,30372,30375,3,2,0xD1DB3633,0xA3B66C66,0x8ED9B198,3,2,True
2992,194048,194049,0x005EC000,0x005EC020,30375,31338,963,962,0x8ED9B198,0x1DB36331,0xDDF09C54,>64,unknown,False
2993,194175,194176,0x005ECFE0,0x005ED000,31464,31467,3,2,0x7FF9B0A5,0xFFF3614A,0xFFCD8528,3,2,True
2994,194176,194177,0x005ED000,0x005ED020,31467,32424,957,956,0xFFCD8528,0xFF9B0A50,0x2DE47A02,>64,unknown,False
2995,194303,194304,0x005EDFE0,0x005EE000,32550,32553,3,2,0xAFADA169,0x5F5B42D3,0x7D6D0B4F,3,2,True
2996,194304,194305,0x005EE000,0x005EE020,32553,33518,965,964,0x7D6D0B4F,0xFADA169E,0xE298E361,>64,unknown,False
2997,194431,194432,0x005EEFE0,0x005EF000,33644,33647,3,2,0x1E567252,0x3CACE4A4,0xF2B39290,3,2,True
2998,194432,194433,0x005EF000,0x005EF020,33647,34611,964,963,0xF2B39290,0xE5672521,0xD28A01FC,>64,unknown,False
2999,194559,194560,0x005EFFE0,0x005F0000,34737,34740,3,2,0x9C330437,0x3866086F,0xE19821BE,3,2,True
3000,194560,194561,0x005F0000,0x005F0020,34740,35609,869,868,0xE19821BE,0xC330437C,0xFA56E2F6,>64,unknown,False
3001,194687,194688,0x005F0FE0,0x005F1000,35735,35738,3,2,0x48E4E178,0x91C9C2F1,0x47270BC6,3,2,True
3002,194688,194689,0x005F1000,0x005F1020,35738,36699,961,960,0x47270BC6,0x8E4E178C,0x459DC524,>64,unknown,False
3003,194815,194816,0x005F1FE0,0x005F2000,36825,36828,3,2,0x2420E723,0x4841CE46,0x21073919,3,2,True
3004,194816,194817,0x005F2000,0x005F2020,36828,37793,965,964,0x21073919,0x420E7232,0x6B61E005,>64,unknown,False
3005,194943,194944,0x005F2FE0,0x005F3000,37919,37922,3,2,0xA2A1D609,0x4543AC12,0x150EB04B,3,2,True
3006,194944,194945,0x005F3000,0x005F3020,37922,38813,891,890,0x150EB04B,0x2A1D6096,0xA9D1EE9C,>64,unknown,False
3007,195071,195072,0x005F3FE0,0x005F4000,38939,38942,3,2,0x6130695B,0xC260D2B7,0x09834ADD,3,2,True
3008,195072,195073,0x005F4000,0x005F4020,38942,39886,944,943,0x09834ADD,0x130695BA,0xE5D5929B,>64,unknown,False
3009,195199,195200,0x005F4FE0,0x005F5000,40012,40015,3,2,0x98BC0ABE,0x3178157C,0xC5E055F1,3,2,True
3010,195200,195201,0x005F5000,0x005F5020,40015,40979,964,963,0xC5E055F1,0x8BC0ABE2,0xC2AFC98F,>64,unknown,False
3011,195327,195328,0x005F5FE0,0x005F6000,41105,41108,3,2,0x71D01308,0xE3A02610,0x8E809842,3,2,True
3012,195328,195329,0x005F6000,0x005F6020,41108,42213,1105,1104,0x8E809842,0x1D013085,0x72613C79,>64,unknown,False
3013,195455,195456,0x005F6FE0,0x005F7000,42339,42342,3,2,0xD63CE1BF,0xAC79C37E,0xB1E70DFB,3,2,True
3014,195456,195457,0x005F7000,0x005F7020,42342,43280,938,937,0xB1E70DFB,0x63CE1BF7,0x150FB671,>64,unknown,False
3015,195583,195584,0x005F7FE0,0x005F8000,43406,43409,3,2,0x6840C230,0xD0818460,0x42061180,3,2,True
3016,195584,195585,0x005F8000,0x005F8020,43409,44370,961,960,0x42061180,0x840C2300,0xB849C122,>64,unknown,False
3017,195711,195712,0x005F8FE0,0x005F9000,44496,44499,3,2,0x722BFE41,0xE457FC82,0x915FF20B,3,2,True
3018,195712,195713,0x005F9000,0x005F9020,44499,45393,894,893,0x915FF20B,0x22BFE416,0x02805564,>64,unknown,False
3019,195839,195840,0x005F9FE0,0x005FA000,45519,45522,3,2,0x450A77D0,0x8A14EFA1,0x2853BE84,3,2,True
3020,195840,195841,0x005FA000,0x005FA020,45522,46493,971,970,0x2853BE84,0x50A77D09,0xA96D7264,>64,unknown,False
3021,195967,195968,0x005FAFE0,0x005FB000,46619,46622,3,2,0x5C98B206,0xB931640D,0xE4C59036,3,2,True
3022,195968,195969,0x005FB000,0x005FB020,46622,47587,965,964,0xE4C59036,0xC98B206C,0xC99323C2,>64,unknown,False
3023,196095,196096,0x005FBFE0,0x005FC000,47713,47716,3,2,0xA17C9DDC,0x42F93BB8,0x0BE4EEE3,3,2,True
3024,196096,196097,0x005FC000,0x005FC020,47716,48610,894,893,0x0BE4EEE3,0x17C9DDC7,0x270872AE,>64,unknown,False
3025,196223,196224,0x005FCFE0,0x005FD000,48736,48739,3,2,0x96093B49,0x2C127693,0xB049DA4E,3,2,True
3026,196224,196225,0x005FD000,0x005FD020,48739,49702,963,962,0xB049DA4E,0x6093B49C,0x831CBF1C,>64,unknown,False
3027,196351,196352,0x005FDFE0,0x005FE000,49828,49831,3,2,0xDF964AF6,0xBF2C95EC,0xFCB257B1,3,2,True
3028,196352,196353,0x005FE000,0x005FE020,49831,50794,963,962,0xFCB257B1,0xF964AF63,0x5EBAC64E,>64,unknown,False
3029,196479,196480,0x005FEFE0,0x005FF000,50920,50923,3,2,0xC843AF75,0x90875EEA,0x421D7BAA,3,2,True
3030,196480,196481,0x005FF000,0x005FF020,50923,51883,960,959,0x421D7BAA,0x843AF754,0xC2245FD1,>64,unknown,False
3031,196607,196608,0x005FFFE0,0x00600000,52009,52012,3,2,0xA9F6B532,0x53ED6A64,0x4FB5A992,3,2,True
3032,196608,196609,0x00600000,0x00600020,52012,52982,970,969,0x4FB5A992,0x9F6B5324,0x076A1166,>64,unknown,False
3033,196735,196736,0x00600FE0,0x00601000,53108,53111,3,2,0x727BCD57,0xE4F79AAE,0x93DE6AB9,3,2,True
3034,196736,196737,0x00601000,0x00601020,53111,54071,960,959,0x93DE6AB9,0x27BCD572,0xDE2C6A7F,>64,unknown,False
3035,196863,196864,0x00601FE0,0x00602000,54197,54200,3,2,0x03AB88E1,0x075711C2,0x1D5C470B,3,2,True
3036,196864,196865,0x00602000,0x00602020,54200,55117,917,916,0x1D5C470B,0x3AB88E17,0xB60A31B9,>64,unknown,False
3037,196991,196992,0x00602FE0,0x00603000,55243,55246,3,2,0x5B250E8C,0xB64A1D19,0xD9287467,3,2,True
3038,196992,196993,0x00603000,0x00603020,55246,56239,993,992,0xD9287467,0xB250E8CE,0x4AF72BD8,>64,unknown,False
3039,197119,197120,0x00603FE0,0x00604000,56365,56368,3,2,0x0B29DD19,0x1653BA32,0x594EE8CA,3,2,True
3040,197120,197121,0x00604000,0x00604020,56368,57338,970,969,0x594EE8CA,0xB29DD194,0x9693A50F,>64,unknown,False
3041,197247,197248,0x00604FE0,0x00605000,57464,57467,3,2,0x2C05C92D,0x580B925B,0x602E496C,3,2,True
3042,197248,197249,0x00605000,0x00605020,57467,58428,961,960,0x602E496C,0xC05C92D9,0x246E7BD5,>64,unknown,False
3043,197375,197376,0x00605FE0,0x00606000,58554,58557,3,2,0xA4E5DC8E,0x49CBB91D,0x272EE476,3,2,True
3044,197376,197377,0x00606000,0x00606020,58557,59447,890,889,0x272EE476,0x4E5DC8ED,0x39454FD8,>64,unknown,False
3045,197503,197504,0x00606FE0,0x00607000,59573,59576,3,2,0x7C6F207C,0xF8DE40F8,0xE37903E2,3,2,True
3046,197504,197505,0x00607000,0x00607020,59576,60542,966,965,0xE37903E2,0xC6F207C4,0x043AB03B,>64,unknown,False
3047,197631,197632,0x00607FE0,0x00608000,60668,60671,3,2,0x6DCB7A10,0xDB96F421,0x6E5BD085,3,2,True
3048,197632,197633,0x00608000,0x00608020,60671,61638,967,966,0x6E5BD085,0xDCB7A10B,0x37AAB64D,>64,unknown,False
3049,197759,197760,0x00608FE0,0x00609000,61764,61767,3,2,0xB51580AA,0x6A2B0154,0xA8AC0553,3,2,True
3050,197760,197761,0x00609000,0x00609020,61767,62729,962,961,0xA8AC0553,0x51580AA6,0x6A03E482,>64,unknown,False
3051,197887,197888,0x00609FE0,0x0060A000,62855,62858,3,2,0xCC5BEE12,0x98B7DC24,0x62DF7090,3,2,True
3052,197888,197889,0x0060A000,0x0060A020,62858,63821,963,962,0x62DF7090,0xC5BEE121,0x42F56B6E,>64,unknown,False
3053,198015,198016,0x0060AFE0,0x0060B000,63947,63950,3,2,0x3215C337,0x642B866F,0x90AE19BE,3,2,True
3054,198016,198017,0x0060B000,0x0060B020,63950,64916,966,965,0x90AE19BE,0x215C337D,0x03E0EE35,>64,unknown,False
3055,198143,198144,0x0060BFE0,0x0060C000,65042,65045,3,2,0xF10017E7,0xE2002FCF,0x8800BF3D,3,2,True
3056,198144,198145,0x0060C000,0x0060C020,65045,402,893,892,0x8800BF3D,0x10017E7B,0x398F57E0,>64,unknown,False
3057,198271,198272,0x0060CFE0,0x0060D000,528,531,3,2,0xCA1EF659,0x943DECB3,0x50F7B2CD,3,2,True
3058,198272,198273,0x0060D000,0x0060D020,531,1526,995,994,0x50F7B2CD,0xA1EF659A,0x258C87FE,>64,unknown,False
3059,198399,198400,0x0060DFE0,0x0060E000,1652,1655,3,2,0xF76F616E,0xEEDEC2DC,0xBB7B0B71,3,2,True
3060,198400,198401,0x0060E000,0x0060E020,1655,2619,964,963,0xBB7B0B71,0x76F616E2,0xE7AA131F,>64,unknown,False
3061,198527,198528,0x0060EFE0,0x0060F000,2745,2748,3,2,0x20CA5A66,0x4194B4CD,0x0652D335,3,2,True
3062,198528,198529,0x0060F000,0x0060F020,2748,3642,894,893,0x0652D335,0x0CA5A66B,0xDD5477B8,>64,unknown,False
3063,198655,198656,0x0060FFE0,0x00610000,3768,3771,3,2,0x9D051490,0x3A0A2921,0xE828A485,3,2,True
3064,198656,198657,0x00610000,0x00610020,3771,4742,971,970,0xE828A485,0xD051490A,0xDB906031,>64,unknown,False
3065,198783,198784,0x00610FE0,0x00611000,4868,4871,3,2,0x2484F679,0x4909ECF3,0x2427B3CD,3,2,True
3066,198784,198785,0x00611000,0x00611020,4871,5832,961,960,0x2427B3CD,0x484F679A,0x6C47F8C5,>64,unknown,False
3067,198911,198912,0x00611FE0,0x00612000,5958,5961,3,2,0x2CC1AE7B,0x59835CF6,0x660D73DB,3,2,True
3068,198912,198913,0x00612000,0x00612020,5961,6928,967,966,0x660D73DB,0xCC1AE7B6,0x544BB2FA,>64,unknown,False
3069,199039,199040,0x00612FE0,0x00613000,7054,7057,3,2,0xAE61B9A4,0x5CC37348,0x730DCD22,3,2,True
3070,199040,199041,0x00613000,0x00613020,7057,8021,964,963,0x730DCD22,0xE61B9A44,0xC2BF5D23,>64,unknown,False
3071,199167,199168,0x00613FE0,0x00614000,8147,8150,3,2,0x7ADA5B85,0xF5B4B70A,0xD6D2DC29,3,2,True
