error_number,current_index,next_index,current_byte_offset,next_byte_offset,counter_current,counter_next,counter_delta,counter_missing_samples,lfsr_current,lfsr_expected_next,lfsr_received,lfsr_steps_to_received,lfsr_missing_samples,next_sample_at_4096_boundary
1580,103680,103681,0x0032A000,0x0032A020,59765,60455,690,689,0xCAFE10C7,0x95FC218E,0xBE0F3A97,>64,unknown,False
1581,103807,103808,0x0032AFE0,0x0032B000,60581,60584,3,2,0x575B5383,0xAEB6A706,0xBADA9C1A,3,2,True
1582,103808,103809,0x0032B000,0x0032B020,60584,61302,718,717,0xBADA9C1A,0x75B53835,0x7120DDCA,>64,unknown,False
1583,103935,103936,0x0032BFE0,0x0032C000,61428,61431,3,2,0x277E4F74,0x4EFC9EE9,0x3BF27BA4,3,2,True
1584,103936,103937,0x0032C000,0x0032C020,61431,62214,783,782,0x3BF27BA4,0x77E4F749,0xCB778D9E,>64,unknown,False
1585,104063,104064,0x0032CFE0,0x0032D000,62340,62343,3,2,0x0BE52435,0x17CA486B,0x5F2921AD,3,2,True
1586,104064,104065,0x0032D000,0x0032D020,62343,63084,741,740,0x5F2921AD,0xBE52435B,0xE4CECA40,>64,unknown,False
1587,104191,104192,0x0032DFE0,0x0032E000,63210,63213,3,2,0xAFB74D43,0x5F6E9A87,0x7DBA6A1F,3,2,True
1588,104192,104193,0x0032E000,0x0032E020,63213,64377,1164,1163,0x7DBA6A1F,0xFB74D43F,0xEF57E799,>64,unknown,False
1589,104319,104320,0x0032EFE0,0x0032F000,64503,64506,3,2,0xC8A075BD,0x9140EB7B,0x4503ADEC,3,2,True
1590,104320,104321,0x0032F000,0x0032F020,64506,65213,707,706,0x4503ADEC,0x8A075BD9,0xD8734BCA,>64,unknown,False
1591,104447,104448,0x0032FFE0,0x00330000,65339,65342,3,2,0xD7BB6F00,0xAF76DE01,0xBDDB7804,3,2,True
1592,104448,104449,0x00330000,0x00330020,65342,529,723,722,0xBDDB7804,0x7BB6F008,0xED6D1501,>64,unknown,False
1593,104575,104576,0x00330FE0,0x00331000,655,658,3,2,0xFE2C4285,0xFC58850B,0xF162142D,3,2,True
1594,104576,104577,0x00331000,0x00331020,658,1421,763,762,0xF162142D,0xE2C4285B,0x3AF9DC71,>64,unknown,False
1595,104703,104704,0x00331FE0,0x00332000,1547,1550,3,2,0xE7ED2373,0xCFDA46E7,0x3F691B9D,3,2,True
1596,104704,104705,0x00332000,0x00332020,1550,2294,744,743,0x3F691B9D,0x7ED2373A,0x6A717AB8,>64,unknown,False
1597,104831,104832,0x00332FE0,0x00333000,2420,2423,3,2,0x7EF82B14,0xFDF05628,0xF7C158A2,3,2,True
1598,104832,104833,0x00333000,0x00333020,2423,3612,1189,1188,0xF7C158A2,0xEF82B145,0x6EC9922B,>64,unknown,False
1599,104959,104960,0x00333FE0,0x00334000,3738,3741,3,2,0x87C10CE5,0x0F8219CA,0x3E08672A,3,2,True
1600,104960,104961,0x00334000,0x00334020,3741,4891,1150,1149,0x3E08672A,0x7C10CE54,0x48C18802,>64,unknown,False
1601,105087,105088,0x00334FE0,0x00335000,5017,5020,3,2,0xFAA1E3EC,0xF543C7D8,0xD50F1F62,3,2,True
1602,105088,105089,0x00335000,0x00335020,5020,5750,730,729,0xD50F1F62,0xAA1E3EC5,0x33087984,>64,unknown,False
1603,105215,105216,0x00335FE0,0x00336000,5876,5879,3,2,0x945BDEB3,0x28B7BD66,0xA2DEF599,3,2,True
1604,105216,105217,0x00336000,0x00336020,5879,7047,1168,1167,0xA2DEF599,0x45BDEB32,0xFBB8DD3B,>64,unknown,False
1605,105343,105344,0x00336FE0,0x00337000,7173,7176,3,2,0x51EEB0E8,0xA3DD61D0,0x8F758741,3,2,True
1606,105344,105345,0x00337000,0x00337020,7176,7791,615,614,0x8F758741,0x1EEB0E82,0xA4C64814,>64,unknown,False
1607,105471,105472,0x00337FE0,0x00338000,7917,7920,3,2,0x38AC1075,0x715820EA,0xC56083AB,3,2,True
1608,105472,105473,0x00338000,0x00338020,7920,9077,1157,1156,0xC56083AB,0x8AC10757,0x199AC140,>64,unknown,False
1609,105599,105600,0x00338FE0,0x00339000,9203,9206,3,2,0x93948B2B,0x27291656,0x9CA4595B,3,2,True
1610,105600,105601,0x00339000,0x00339020,9206,9923,717,716,0x9CA4595B,0x3948B2B6,0xD1E46C6B,>64,unknown,False
1611,105727,105728,0x00339FE0,0x0033A000,10049,10052,3,2,0x8E7D1C2A,0x1CFA3854,0x73E8E150,3,2,True
1612,105728,105729,0x0033A000,0x0033A020,10052,11250,1198,1197,0x73E8E150,0xE7D1C2A1,0x42028EE4,>64,unknown,False
1613,105855,105856,0x0033AFE0,0x0033B000,11376,11379,3,2,0x1B3A9992,0x36753324,0xD9D4CC93,3,2,True
1614,105856,105857,0x0033B000,0x0033B020,11379,12576,1197,1196,0xD9D4CC93,0xB3A99927,0xEA69D447,>64,unknown,False
1615,105983,105984,0x0033BFE0,0x0033C000,12702,12705,3,2,0x2D2D242E,0x5A5A485D,0x69692177,3,2,True
1616,105984,105985,0x0033C000,0x0033C020,12705,13507,802,801,0x69692177,0xD2D242EE,0xE51CF583,>64,unknown,False
1617,106111,106112,0x0033CFE0,0x0033D000,13633,13636,3,2,0x39ECBD96,0x73D97B2C,0xCF65ECB3,3,2,True
1618,106112,106113,0x0033D000,0x0033D020,13636,14786,1150,1149,0xCF65ECB3,0x9ECBD967,0x13BBFFAE,>64,unknown,False
1619,106239,106240,0x0033DFE0,0x0033E000,14912,14915,3,2,0xC8E40EC3,0x91C81D87,0x4720761E,3,2,True
1620,106240,106241,0x0033E000,0x0033E020,14915,15674,759,758,0x4720761E,0x8E40EC3C,0x6779EA36,>64,unknown,False
1621,106367,106368,0x0033EFE0,0x0033F000,15800,15803,3,2,0xED52E331,0xDAA5C662,0x6A971988,3,2,True
1622,106368,106369,0x0033F000,0x0033F020,15803,16561,758,757,0x6A971988,0xD52E3310,0xD4861745,>64,unknown,False
1623,106495,106496,0x0033FFE0,0x00340000,16687,16690,3,2,0x572740EB,0xAE4E81D6,0xB93A0759,3,2,True
1624,106496,106497,0x00340000,0x00340020,16690,17793,1103,1102,0xB93A0759,0x72740EB3,0xED416899,>64,unknown,False
1625,106623,106624,0x00340FE0,0x00341000,17919,17922,3,2,0x8E8DB5CA,0x1D1B6B95,0x746DAE56,3,2,True
1626,106624,106625,0x00341000,0x00341020,17922,18636,714,713,0x746DAE56,0xE8DB5CAD,0x24317E47,>64,unknown,False
1627,106751,106752,0x00341FE0,0x00342000,18762,18765,3,2,0x930C923B,0x26192477,0x986491DE,3,2,True
1628,106752,106753,0x00342000,0x00342020,18765,19435,670,669,0x986491DE,0x30C923BD,0xA012254B,>64,unknown,False
1629,106879,106880,0x00342FE0,0x00343000,19561,19564,3,2,0x8E252BAE,0x1C4A575C,0x71295D72,3,2,True
1630,106880,106881,0x00343000,0x00343020,19564,20258,694,693,0x71295D72,0xE252BAE5,0x6081F518,>64,unknown,False
1631,107007,107008,0x00343FE0,0x00344000,20384,20387,3,2,0xA37ED20C,0x46FDA419,0x1BF69066,3,2,True
1632,107008,107009,0x00344000,0x00344020,20387,21073,686,685,0x1BF69066,0x37ED20CD,0x27224774,>64,unknown,False
1633,107135,107136,0x00344FE0,0x00345000,21199,21202,3,2,0xE5CC11FB,0xCB9823F6,0x2E608FD9,3,2,True
1634,107136,107137,0x00345000,0x00345020,21202,21991,789,788,0x2E608FD9,0x5CC11FB2,0x009D9428,>64,unknown,False
1635,107263,107264,0x00345FE0,0x00346000,22117,22120,3,2,0x41D42AE5,0x83A855CA,0x0EA15729,3,2,True
1636,107264,107265,0x00346000,0x00346020,22120,22929,809,808,0x0EA15729,0x1D42AE53,0xAA194B33,>64,unknown,False
1637,107391,107392,0x00346FE0,0x00347000,23055,23058,3,2,0xECDCAF2C,0xD9B95E59,0x66E57967,3,2,True
1638,107392,107393,0x00347000,0x00347020,23058,24224,1166,1165,0x66E57967,0xCDCAF2CF,0x33C35B7A,>64,unknown,False
1639,107519,107520,0x00347FE0,0x00348000,24350,24353,3,2,0x5D465127,0xBA8CA24E,0xEA32893B,3,2,True
1640,107520,107521,0x00348000,0x00348020,24353,25067,714,713,0xEA32893B,0xD4651277,0x37E92183,>64,unknown,False
1641,107647,107648,0x00348FE0,0x00349000,25193,25196,3,2,0x378EA2D5,0x6F1D45AA,0xBC7516AB,3,2,True
1642,107648,107649,0x00349000,0x00349020,25196,25961,765,764,0xBC7516AB,0x78EA2D57,0x19B6C0B2,>64,unknown,False
1643,107775,107776,0x00349FE0,0x0034A000,26087,26090,3,2,0x66B7077B,0xCD6E0EF7,0x35B83BDD,3,2,True
1644,107776,107777,0x0034A000,0x0034A020,26090,27242,1152,1151,0x35B83BDD,0x6B7077BB,0xC6270974,>64,unknown,False
1645,107903,107904,0x0034AFE0,0x0034B000,27368,27371,3,2,0x97EC63B8,0x2FD8C770,0xBF631DC2,3,2,True
1646,107904,107905,0x0034B000,0x0034B020,27371,27988,617,616,0xBF631DC2,0x7EC63B84,0x0C179BD5,>64,unknown,False
1647,108031,108032,0x0034BFE0,0x0034C000,28114,28117,3,2,0x51133DE4,0xA2267BC9,0x8899EF27,3,2,True
1648,108032,108033,0x0034C000,0x0034C020,28117,29273,1156,1155,0x8899EF27,0x1133DE4E,0xBFFAC014,>64,unknown,False
1649,108159,108160,0x0034CFE0,0x0034D000,29399,29402,3,2,0x6BC54F0D,0xD78A9E1A,0x5E2A786A,3,2,True
1650,108160,108161,0x0034D000,0x0034D020,29402,30107,705,704,0x5E2A786A,0xBC54F0D5,0x6A1500C2,>64,unknown,False
1651,108287,108288,0x0034DFE0,0x0034E000,30233,30236,3,2,0x61934B07,0xC326960E,0x0C9A5839,3,2,True
1652,108288,108289,0x0034E000,0x0034E020,30236,31432,1196,1195,0x0C9A5839,0x1934B072,0x01EC3FEB,>64,unknown,False
1653,108415,108416,0x0034EFE0,0x0034F000,31558,31561,3,2,0x102273C1,0x2044E782,0x81139E08,3,2,True
1654,108416,108417,0x0034F000,0x0034F020,31561,32263,702,701,0x81139E08,0x02273C10,0x46A69059,>64,unknown,False
1655,108543,108544,0x0034FFE0,0x00350000,32389,32392,3,2,0xD2F225D6,0xA5E44BAD,0x97912EB6,3,2,True
1656,108544,108545,0x00350000,0x00350020,32392,33569,1177,1176,0x97912EB6,0x2F225D6C,0xD6DEDA71,>64,unknown,False
1657,108671,108672,0x00350FE0,0x00351000,33695,33698,3,2,0x1BC27338,0x3784E671,0xDE1399C5,3,2,True
1658,108672,108673,0x00351000,0x00351020,33698,34413,715,714,0xDE1399C5,0xBC27338B,0x12EFD875,>64,unknown,False
1659,108799,108800,0x00351FE0,0x00352000,34539,34542,3,2,0xF736E2EC,0xEE6DC5D8,0xB9B71763,3,2,True
1660,108800,108801,0x00352000,0x00352020,34542,35646,1104,1103,0xB9B71763,0x736E2EC6,0x42DF50DC,>64,unknown,False
1661,108927,108928,0x00352FE0,0x00353000,35772,35775,3,2,0xD8499170,0xB09322E0,0xC24C8B83,3,2,True
1662,108928,108929,0x00353000,0x00353020,35775,36555,780,779,0xC24C8B83,0x84991706,0xE3C54476,>64,unknown,False
1663,109055,109056,0x00353FE0,0x00354000,36681,36684,3,2,0x7049B9FF,0xE09373FF,0x824DCFFD,3,2,True
1664,109056,109057,0x00354000,0x00354020,36684,37815,1131,1130,0x824DCFFD,0x049B9FFB,0xE3195BC2,>64,unknown,False
1665,109183,109184,0x00354FE0,0x00355000,37941,37944,3,2,0xA03541ED,0x406A83DA,0x01AA0F6B,3,2,True
1666,109184,109185,0x00355000,0x00355020,37944,39126,1182,1181,0x01AA0F6B,0x03541ED7,0x45FA4B78,>64,unknown,False
1667,109311,109312,0x00355FE0,0x00356000,39252,39255,3,2,0x4F017A6E,0x9E02F4DD,0x780BD375,3,2,True
1668,109312,109313,0x00356000,0x00356020,39255,40032,777,776,0x780BD375,0xF017A6EA,0x944A1D59,>64,unknown,False
1669,109439,109440,0x00356FE0,0x00357000,40158,40161,3,2,0xCD18EBA1,0x9A31D742,0x68C75D08,3,2,True
1670,109440,109441,0x00357000,0x00357020,40161,41302,1141,1140,0x68C75D08,0xD18EBA11,0xC06D8003,>64,unknown,False
1671,109567,109568,0x00357FE0,0x00358000,41428,41431,3,2,0x9D72043A,0x3AE40875,0xEB9021D6,3,2,True
1672,109568,109569,0x00358000,0x00358020,41431,42143,712,711,0xEB9021D6,0xD72043AC,0xECCA5A6A,>64,unknown,False
1673,109695,109696,0x00358FE0,0x00359000,42269,42272,3,2,0x0477D527,0x08EFAA4E,0x23BEA939,3,2,True
1674,109696,109697,0x00359000,0x00359020,42272,43392,1120,1119,0x23BEA939,0x477D5272,0x841C3FA0,>64,unknown,False
1675,109823,109824,0x00359FE0,0x0035A000,43518,43521,3,2,0xE33EAB80,0xC67D5700,0x19F55C00,3,2,True
1676,109824,109825,0x0035A000,0x0035A020,43521,44260,739,738,0x19F55C00,0x33EAB800,0x0881BBB4,>64,unknown,False
1677,109951,109952,0x0035AFE0,0x0035B000,44386,44389,3,2,0xAFD6B6C1,0x5FAD6D83,0x7EB5B60C,3,2,True
1678,109952,109953,0x0035B000,0x0035B020,44389,45095,706,705,0x7EB5B60C,0xFD6B6C18,0x5F05A3CD,>64,unknown,False
1679,110079,110080,0x0035BFE0,0x0035C000,45221,45224,3,2,0x8521DA6B,0x0A43B4D6,0x290ED359,3,2,True
1680,110080,110081,0x0035C000,0x0035C020,45224,45911,687,686,0x290ED359,0x521DA6B3,0x0F9ED7EC,>64,unknown,False
1681,110207,110208,0x0035CFE0,0x0035D000,46037,46040,3,2,0x574B2545,0xAE964A8A,0xBA592A2A,3,2,True
1682,110208,110209,0x0035D000,0x0035D020,46040,46782,742,741,0xBA592A2A,0x74B25454,0xDC0E8F95,>64,unknown,False
1683,110335,110336,0x0035DFE0,0x0035E000,46908,46911,3,2,0x6BF470D3,0xD7E8E1A6,0x5FA3869B,3,2,True
1684,110336,110337,0x0035E000,0x0035E020,46911,48814,1903,1902,0x5FA3869B,0xBF470D36,0x8D2D1EC9,>64,unknown,False
1685,110463,110464,0x0035EFE0,0x0035F000,48940,48943,3,2,0xAAD90E8B,0x55B21D17,0x56C8745C,3,2,True
1686,110464,110465,0x0035F000,0x0035F020,48943,49686,743,742,0x56C8745C,0xAD90E8B9,0xC52BE6D5,>64,unknown,False
1687,110591,110592,0x0035FFE0,0x00360000,49812,49815,3,2,0x36093892,0x6C127125,0xB049C494,3,2,True
1688,110592,110593,0x00360000,0x00360020,49815,50514,699,698,0xB049C494,0x60938928,0xF7A6099C,>64,unknown,False
1689,110719,110720,0x00360FE0,0x00361000,50640,50643,3,2,0x0D606540,0x1AC0CA81,0x6B032A07,3,2,True
1690,110720,110721,0x00361000,0x00361020,50643,51335,692,691,0x6B032A07,0xD606540F,0x9D085700,>64,unknown,False
1691,110847,110848,0x00361FE0,0x00362000,51461,51464,3,2,0x89FC8650,0x13F90CA0,0x4FE43280,3,2,True
1692,110848,110849,0x00362000,0x00362020,51464,52174,710,709,0x4FE43280,0x9FC86500,0x6EACDD15,>64,unknown,False
1693,110975,110976,0x00362FE0,0x00363000,52300,52303,3,2,0x84A5A904,0x094B5209,0x252D4826,3,2,True
1694,110976,110977,0x00363000,0x00363020,52303,53014,711,710,0x252D4826,0x4A5A904C,0x6B4BAFFB,>64,unknown,False
1695,111103,111104,0x00363FE0,0x00364000,53140,53143,3,2,0x46F4F20F,0x8DE9E41F,0x37A7907D,3,2,True
1696,111104,111105,0x00364000,0x00364020,53143,53850,707,706,0x37A7907D,0x6F4F20FA,0x33AE1396,>64,unknown,False
1697,111231,111232,0x00364FE0,0x00365000,53976,53979,3,2,0x29D159BD,0x53A2B37A,0x4E8ACDEB,3,2,True
1698,111232,111233,0x00365000,0x00365020,53979,54683,704,703,0x4E8ACDEB,0x9D159BD6,0x8B1EBD68,>64,unknown,False
1699,111359,111360,0x00365FE0,0x00366000,54809,54812,3,2,0xC68E7CBA,0x8D1CF975,0x3473E5D6,3,2,True
1700,111360,111361,0x00366000,0x00366020,54812,55560,748,747,0x3473E5D6,0x68E7CBAC,0x0D1A147C,>64,unknown,False
1701,111487,111488,0x00366FE0,0x00367000,55686,55689,3,2,0x8B93B610,0x17276C21,0x5C9DB086,3,2,True
1702,111488,111489,0x00367000,0x00367020,55689,57451,1762,1761,0x5C9DB086,0xB93B610D,0x9A5243BA,>64,unknown,False
1703,111615,111616,0x00367FE0,0x00368000,57577,57580,3,2,0x82E6B5C3,0x05CD6B86,0x1735AE1B,3,2,True
1704,111616,111617,0x00368000,0x00368020,57580,58105,525,524,0x1735AE1B,0x2E6B5C37,0x89FF4C2E,>64,unknown,False
1705,111743,111744,0x00368FE0,0x00369000,58231,58234,3,2,0x7C50C90E,0xF8A1921C,0xE2864873,3,2,True
1706,111744,111745,0x00369000,0x00369020,58234,59318,1084,1083,0xE2864873,0xC50C90E7,0x00F29852,>64,unknown,False
1707,111871,111872,0x00369FE0,0x0036A000,59444,59447,3,2,0x01525135,0x02A4A26A,0x0A9289A8,3,2,True
1708,111872,111873,0x0036A000,0x0036A020,59447,60118,671,670,0x0A9289A8,0x15251351,0xFF9ABC60,>64,unknown,False
1709,111999,112000,0x0036AFE0,0x0036B000,60244,60247,3,2,0x57CF3DFB,0xAF9E7BF7,0xBE79EFDF,3,2,True
1710,112000,112001,0x0036B000,0x0036B020,60247,61367,1120,1119,0xBE79EFDF,0x7CF3DFBE,0x29C9C72F,>64,unknown,False
1711,112127,112128,0x0036BFE0,0x0036C000,61493,61496,3,2,0xC01FA9D5,0x803F53AB,0x00FD4EAC,3,2,True
1712,112128,112129,0x0036C000,0x0036C020,61496,62525,1029,1028,0x00FD4EAC,0x01FA9D59,0x53B5ED04,>64,unknown,False
1713,112255,112256,0x0036CFE0,0x0036D000,62651,62654,3,2,0x458F7E04,0x8B1EFC08,0x2C7BF021,3,2,True
1714,112256,112257,0x0036D000,0x0036D020,62654,63335,681,680,0x2C7BF021,0x58F7E043,0x6329EA09,>64,unknown,False
1715,112383,112384,0x0036DFE0,0x0036E000,63461,63464,3,2,0x31B74578,0x636E8AF1,0x8DBA2BC5,3,2,True
1716,112384,112385,0x0036E000,0x0036E020,63464,64512,1048,1047,0x8DBA2BC5,0x1B74578A,0x0A30190E,>64,unknown,False
1717,112511,112512,0x0036EFE0,0x0036F000,64638,64641,3,2,0xEFDE8281,0xDFBD0502,0x7EF41408,3,2,True
1718,112512,112513,0x0036F000,0x0036F020,64641,234,1129,1128,0x7EF41408,0xFDE82810,0x2FB7157E,>64,unknown,False
1719,112639,112640,0x0036FFE0,0x00370000,360,363,3,2,0x9B8F8E8B,0x371F1D17,0xDC7C745F,3,2,True
1720,112640,112641,0x00370000,0x00370020,363,1036,673,672,0xDC7C745F,0xB8F8E8BE,0xBA215FB6,>64,unknown,False
1721,112767,112768,0x00370FE0,0x00371000,1162,1165,3,2,0xCD20F133,0x9A41E266,0x69078999,3,2,True
1722,112768,112769,0x00371000,0x00371020,1165,2199,1034,1033,0x69078999,0xD20F1332,0x32CEC007,>64,unknown,False
1723,112895,112896,0x00371FE0,0x00372000,2325,2328,3,2,0xB7F7ACDC,0x6FEF59B8,0xBFBD66E0,3,2,True
1724,112896,112897,0x00372000,0x00372020,2328,2995,667,666,0xBFBD66E0,0x7F7ACDC1,0x04237647,>64,unknown,False
1725,113023,113024,0x00372FE0,0x00373000,3121,3124,3,2,0x84B2E06C,0x0965C0D9,0x25970366,3,2,True
1726,113024,113025,0x00373000,0x00373020,3124,4221,1097,1096,0x25970366,0x4B2E06CD,0xE0C7CF2D,>64,unknown,False
1727,113151,113152,0x00373FE0,0x00374000,4347,4350,3,2,0xF569631A,0xEAD2C635,0xAB4B18D4,3,2,True
1728,113152,113153,0x00374000,0x00374020,4350,5365,1015,1014,0xAB4B18D4,0x569631A8,0x85CACC6B,>64,unknown,False
1729,113279,113280,0x00374FE0,0x00375000,5491,5494,3,2,0x451B902A,0x8A372055,0x28DC8154,3,2,True
1730,113280,113281,0x00375000,0x00375020,5494,6157,663,662,0x28DC8154,0x51B902A8,0x7C1CF6C2,>64,unknown,False
1731,113407,113408,0x00375FE0,0x00376000,6283,6286,3,2,0xF5C4A038,0xEB894070,0xAE2501C0,3,2,True
1732,113408,113409,0x00376000,0x00376020,6286,7372,1086,1085,0xAE2501C0,0x5C4A0380,0xB3B3A9FD,>64,unknown,False
1733,113535,113536,0x00376FE0,0x00377000,7498,7501,3,2,0x1B36B33A,0x366D6674,0xD9B599D3,3,2,True
1734,113536,113537,0x00377000,0x00377020,7501,8608,1107,1106,0xD9B599D3,0xB36B33A7,0xA2DD4BAF,>64,unknown,False
1735,113663,113664,0x00377FE0,0x00378000,8734,8737,3,2,0xF2C3A9A0,0xE5875341,0x961D4D05,3,2,True
1736,113664,113665,0x00378000,0x00378020,8737,9426,689,688,0x961D4D05,0x2C3A9A0B,0xA938B868,>64,unknown,False
1737,113791,113792,0x00378FE0,0x00379000,9552,9555,3,2,0xBD0E3668,0x7A1C6CD1,0xE871B347,3,2,True
1738,113792,113793,0x00379000,0x00379020,9555,10561,1006,1005,0xE871B347,0xD0E3668E,0x0C3B04D5,>64,unknown,False
1739,113919,113920,0x00379FE0,0x0037A000,10687,10690,3,2,0xBF220126,0x7E44024C,0xF9100933,3,2,True
1740,113920,113921,0x0037A000,0x0037A020,10690,11364,674,673,0xF9100933,0xF2201266,0x978448C8,>64,unknown,False
1741,114047,114048,0x0037AFE0,0x0037B000,11490,11493,3,2,0x72AA13D7,0xE55427AF,0x95509EBE,3,2,True
1742,114048,114049,0x0037B000,0x0037B020,11493,12593,1100,1099,0x95509EBE,0x2AA13D7C,0xCEC601F4,>64,unknown,False
1743,114175,114176,0x0037BFE0,0x0037C000,12719,12722,3,2,0xC7FFF845,0x8FFFF08B,0x3FFFC22F,3,2,True
1744,114176,114177,0x0037C000,0x0037C020,12722,13737,1015,1014,0x3FFFC22F,0x7FFF845F,0x14612850,>64,unknown,False
1745,114303,114304,0x0037CFE0,0x0037D000,13863,13866,3,2,0x0A79EC64,0x14F3D8C8,0x53CF6322,3,2,True
1746,114304,114305,0x0037D000,0x0037D020,13866,14537,671,670,0x53CF6322,0xA79EC645,0x85E3256B,>64,unknown,False
1747,114431,114432,0x0037DFE0,0x0037E000,14663,14666,3,2,0x77A3EB77,0xEF47D6EF,0xBD1F5BBE,3,2,True
1748,114432,114433,0x0037E000,0x0037E020,14666,15747,1081,1080,0xBD1F5BBE,0x7A3EB77D,0x32F8431F,>64,unknown,False
1749,114559,114560,0x0037EFE0,0x0037F000,15873,15876,3,2,0xDFEC1D6E,0xBFD83ADC,0xFF60EB72,3,2,True
1750,114560,114561,0x0037F000,0x0037F020,15876,17028,1152,1151,0xFF60EB72,0xFEC1D6E5,0xB23BB368,>64,unknown,False
1751,114687,114688,0x0037FFE0,0x00380000,17154,17157,3,2,0xC2ACAD5B,0x85595AB7,0x15656ADD,3,2,True
1752,114688,114689,0x00380000,0x00380020,17157,17836,679,678,0x15656ADD,0x2ACAD5BA,0x0A78827C,>64,unknown,False
1753,114815,114816,0x00380FE0,0x00381000,17962,17965,3,2,0x831E9A68,0x063D34D1,0x18F4D347,3,2,True
1754,114816,114817,0x00381000,0x00381020,17965,18923,958,957,0x18F4D347,0x31E9A68E,0xFB8FE01B,>64,unknown,False
1755,114943,114944,0x00381FE0,0x00382000,19049,19052,3,2,0xD80FC1FE,0xB01F83FC,0xC07E0FF1,3,2,True
1756,114944,114945,0x00382000,0x00382020,19052,19774,722,721,0xC07E0FF1,0x80FC1FE3,0xA1296EFE,>64,unknown,False
1757,115071,115072,0x00382FE0,0x00383000,19900,19903,3,2,0xEC6A97B0,0xD8D52F60,0x6354BD83,3,2,True
1758,115072,115073,0x00383000,0x00383020,19903,20965,1062,1061,0x6354BD83,0xC6A97B06,0xA92A1D76,>64,unknown,False
1759,115199,115200,0x00383FE0,0x00384000,21091,21094,3,2,0xD6463793,0xAC8C6F26,0xB231BC98,3,2,True
1760,115200,115201,0x00384000,0x00384020,21094,22231,1137,1136,0xB231BC98,0x64637931,0xDE6F9F79,>64,unknown,False
1761,115327,115328,0x00384FE0,0x00385000,22357,22360,3,2,0x2B9C1A41,0x57383483,0x5CE0D20C,3,2,True
1762,115328,115329,0x00385000,0x00385020,22360,23737,1377,1376,0x5CE0D20C,0xB9C1A419,0x2CCE27FD,>64,unknown,False
1763,115455,115456,0x00385FE0,0x00386000,23863,23866,3,2,0x9FA9FD4A,0x3F53FA95,0xFD4FEA54,3,2,True
1764,115456,115457,0x00386000,0x00386020,23866,24885,1019,1018,0xFD4FEA54,0xFA9FD4A8,0x0A019DE2,>64,unknown,False
1765,115583,115584,0x00386FE0,0x00387000,25011,25014,3,2,0xBA8B9D38,0x75173A71,0xD45CE9C7,3,2,True
1766,115584,115585,0x00387000,0x00387020,25014,26116,1102,1101,0xD45CE9C7,0xA8B9D38F,0x293B69E1,>64,unknown,False
1767,115711,115712,0x00387FE0,0x00388000,26242,26245,3,2,0x6BE4236F,0xD7C846DE,0x5F211B7B,3,2,True
1768,115712,115713,0x00388000,0x00388020,26245,27418,1173,1172,0x5F211B7B,0xBE4236F7,0xE671BCCA,>64,unknown,False
1769,115839,115840,0x00388FE0,0x00389000,27544,27547,3,2,0x55EF3B09,0xABDE7612,0xAF79D84B,3,2,True
1770,115840,115841,0x00389000,0x00389020,27547,28915,1368,1367,0xAF79D84B,0x5EF3B096,0x5F39FC4B,>64,unknown,False
1771,115967,115968,0x00389FE0,0x0038A000,29041,29044,3,2,0xFF805D32,0xFF00BA64,0xFC02E993,3,2,True
1772,115968,115969,0x0038A000,0x0038A020,29044,30359,1315,1314,0xFC02E993,0xF805D326,0xB4772DF9,>64,unknown,False
1773,116095,116096,0x0038AFE0,0x0038B000,30485,30488,3,2,0x35AD38E7,0x6B5A71CF,0xAD69C73F,3,2,True
1774,116096,116097,0x0038B000,0x0038B020,30488,31524,1036,1035,0xAD69C73F,0x5AD38E7F,0x0C4312CB,>64,unknown,False
1775,116223,116224,0x0038BFE0,0x0038C000,31650,31653,3,2,0xA4852CBA,0x490A5975,0x242965D5,3,2,True
1776,116224,116225,0x0038C000,0x0038C020,31653,32894,1241,1240,0x242965D5,0x4852CBAA,0x333F5AC4,>64,unknown,False
1777,116351,116352,0x0038CFE0,0x0038D000,33020,33023,3,2,0x8224D89B,0x0449B137,0x1126C4DC,3,2,True
1778,116352,116353,0x0038D000,0x0038D020,33023,34167,1144,1143,0x1126C4DC,0x224D89B8,0x4177F5C3,>64,unknown,False
1779,116479,116480,0x0038DFE0,0x0038E000,34293,34296,3,2,0x67A6DFD2,0xCF4DBFA5,0x3D36FE97,3,2,True
1780,116480,116481,0x0038E000,0x0038E020,34296,35432,1136,1135,0x3D36FE97,0x7A6DFD2F,0xD6E180F5,>64,unknown,False
1781,116607,116608,0x0038EFE0,0x0038F000,35558,35561,3,2,0x60531A3A,0xC0A63475,0x0298D1D4,3,2,True
1782,116608,116609,0x0038F000,0x0038F020,35561,37025,1464,1463,0x0298D1D4,0x0531A3A8,0x4AE35758,>64,unknown,False
1783,116735,116736,0x0038FFE0,0x00390000,37151,37154,3,2,0x305F0C7B,0x60BE18F6,0x82F863D9,3,2,True
1784,116736,116737,0x00390000,0x00390020,37154,38319,1165,1164,0x82F863D9,0x05F0C7B2,0xC7A56B95,>64,unknown,False
1785,116863,116864,0x00390FE0,0x00391000,38445,38448,3,2,0xCF55CCF3,0x9EAB99E7,0x7AAE679F,3,2,True
1786,116864,116865,0x00391000,0x00391020,38448,39901,1453,1452,0x7AAE679F,0xF55CCF3E,0xEFB8C765,>64,unknown,False
