error_number,current_index,next_index,current_byte_offset,next_byte_offset,counter_current,counter_next,counter_delta,counter_missing_samples,lfsr_current,lfsr_expected_next,lfsr_received,lfsr_steps_to_received,lfsr_missing_samples,next_sample_at_4096_boundary
1636,268849,268850,0x00834620,0x00834640,37699,37702,3,2,0x5BB7250C,0xB76E4A18,0xDDB92862,3,2,False
1637,268861,268862,0x008347A0,0x008347C0,37713,37716,3,2,0xC94315BC,0x92862B78,0x4A18ADE0,3,2,False
1638,268873,268874,0x00834920,0x00834940,37727,37730,3,2,0xC56F0559,0x8ADE0AB3,0x2B782ACF,3,2,False
1639,268884,268885,0x00834A80,0x00834AA0,37740,37743,3,2,0xE0AB3D1D,0xC1567A3A,0x0559E8EA,3,2,False
1640,268898,268899,0x00834C40,0x00834C60,37756,37759,3,2,0x3D1D4A17,0x7A3A942F,0xE8EA50BF,3,2,False
1641,268912,268913,0x00834E00,0x00834E20,37772,37775,3,2,0x4A17F1F6,0x942FE3ED,0x50BF8FB5,3,2,False
1642,268924,268925,0x00834F80,0x00834FA0,37786,37789,3,2,0xFC7DA9D7,0xF8FB53AE,0xE3ED4EBA,3,2,False
1643,268927,268928,0x00834FE0,0x00835000,37791,37793,2,1,0x8FB53AEB,0x1F6A75D7,0x3ED4EBAE,2,1,True
1644,268937,268938,0x00835120,0x00835140,37802,37805,3,2,0xA9D75DE2,0x53AEBBC4,0x4EBAEF13,3,2,False
1645,268949,268950,0x008352A0,0x008352C0,37816,37819,3,2,0xD7789B14,0xAEF13628,0xBBC4D8A3,3,2,False
1646,268962,268963,0x00835440,0x00835460,37831,37834,3,2,0x4D8A3FE2,0x9B147FC5,0x6C51FF15,3,2,False
1647,268975,268976,0x008355E0,0x00835600,37846,37849,3,2,0x1FF15583,0x3FE2AB07,0xFF8AAC1E,3,2,False
1648,268988,268989,0x00835780,0x008357A0,37861,37864,3,2,0xAAC1E6FB,0x5583CDF7,0x560F37DC,3,2,False
1649,269000,269001,0x00835900,0x00835920,37875,37878,3,2,0x79BEE200,0xF37DC401,0xCDF71005,3,2,False
1650,269014,269015,0x00835AC0,0x00835AE0,37891,37894,3,2,0xE200B9C9,0xC4017392,0x1005CE4B,3,2,False
1651,269027,269028,0x00835C60,0x00835C80,37906,37909,3,2,0x5CE4B24E,0xB9C9649D,0xE7259275,3,2,False
1652,269041,269042,0x00835E20,0x00835E40,37922,37925,3,2,0xB24EAA1C,0x649D5439,0x927550E4,3,2,False
1653,269054,269055,0x00835FC0,0x00835FE0,37937,37940,3,2,0x550E4EBB,0xAA1C9D77,0xA87275DD,3,2,False
1654,269055,269056,0x00835FE0,0x00836000,37940,37942,2,1,0xA87275DD,0x50E4EBBB,0xA1C9D776,2,1,True
1655,269066,269067,0x00836140,0x00836160,37952,37955,3,2,0x275DDB92,0x4EBBB725,0x3AEEDC95,3,2,False
1656,269080,269081,0x00836300,0x00836320,37968,37971,3,2,0xDB92B1CB,0xB7256396,0xDC958E5B,3,2,False
1657,269092,269093,0x00836480,0x008364A0,37982,37985,3,2,0xAC72DE04,0x58E5BC09,0x6396F027,3,2,False
1658,269105,269106,0x00836620,0x00836640,37997,38000,3,2,0x6F0278D0,0xDE04F1A1,0x7813C687,3,2,False
1659,269118,269119,0x008367C0,0x008367E0,38012,38015,3,2,0x3C687662,0x78D0ECC5,0xE343B316,3,2,False
1660,269129,269130,0x00836920,0x00836940,38025,38028,3,2,0x0ECC5987,0x1D98B30F,0x7662CC3C,3,2,False
1661,269143,269144,0x00836AE0,0x00836B00,38041,38044,3,2,0x59878E12,0xB30F1C25,0xCC3C7096,3,2,False
1662,269156,269157,0x00836C80,0x00836CA0,38056,38059,3,2,0xC709668D,0x8E12CD1A,0x384B3469,3,2,False
1663,269169,269170,0x00836E20,0x00836E40,38071,38074,3,2,0xB3469ADD,0x668D35BB,0x9A34D6EE,3,2,False
1664,269182,269183,0x00836FC0,0x00836FE0,38086,38089,3,2,0x4D6EE2EC,0x9ADDC5D8,0x6B771763,3,2,False
1665,269183,269184,0x00836FE0,0x00837000,38089,38092,3,2,0x6B771763,0xD6EE2EC7,0x5BB8BB1E,3,2,True
1666,269311,269312,0x00837FE0,0x00838000,38219,38222,3,2,0x22504D40,0x44A09A81,0x12826A05,3,2,True
1667,269324,269325,0x00838180,0x008381A0,38234,38237,3,2,0x26A052FD,0x4D40A5FA,0x350297E9,3,2,False
1668,269337,269338,0x00838320,0x00838340,38249,38252,3,2,0x297E9781,0x52FD2F03,0x4BF4BC0F,3,2,False
1669,269350,269351,0x008384C0,0x008384E0,38264,38267,3,2,0x4BC0F213,0x9781E426,0x5E079098,3,2,False
1670,269362,269363,0x00838640,0x00838660,38278,38281,3,2,0x3C84C6D0,0x79098DA0,0xE4263680,3,2,False
1671,269376,269377,0x00838800,0x00838820,38294,38297,3,2,0xC6D014B2,0x8DA02965,0x3680A594,3,2,False
1672,269388,269389,0x00838980,0x008389A0,38308,38311,3,2,0x052CA12C,0x0A594258,0x29650961,3,2,False
1673,269400,269401,0x00838B00,0x00838B20,38322,38325,3,2,0x284B0FC6,0x50961F8D,0x42587E34,3,2,False
1674,269413,269414,0x00838CA0,0x00838CC0,38337,38340,3,2,0x87E346F5,0x0FC68DEA,0x3F1A37AB,3,2,False
1675,269425,269426,0x00838E20,0x00838E40,38351,38354,3,2,0xD1BD5A99,0xA37AB532,0x8DEAD4CB,3,2,False
1676,269439,269440,0x00838FE0,0x00839000,38367,38370,3,2,0x5A996AA3,0xB532D546,0xD4CB5519,3,2,True
1677,269453,269454,0x008391A0,0x008391C0,38383,38386,3,2,0x6AA32394,0xD5464728,0x55191CA3,3,2,False
1678,269466,269467,0x00839340,0x00839360,38398,38401,3,2,0x91CA3A4F,0x2394749F,0x8E51D27C,3,2,False
1679,269479,269480,0x008394E0,0x00839500,38413,38416,3,2,0x1D27C3C1,0x3A4F8783,0xE93E1E0C,3,2,False
1680,269492,269493,0x00839680,0x008396A0,38428,38431,3,2,0xE1E0C300,0xC3C18600,0x0F061802,3,2,False
1681,269505,269506,0x00839820,0x00839840,38443,38446,3,2,0x6180229F,0xC300453E,0x0C0114F9,3,2,False
1682,269516,269517,0x00839980,0x008399A0,38456,38459,3,2,0x0453E765,0x08A7CECA,0x229F3B28,3,2,False
1683,269529,269530,0x00839B20,0x00839B40,38471,38474,3,2,0xF3B28543,0xE7650A87,0x9D942A1C,3,2,False
1684,269542,269543,0x00839CC0,0x00839CE0,38486,38489,3,2,0x42A1C134,0x85438269,0x150E09A5,3,2,False
1685,269555,269556,0x00839E60,0x00839E80,38501,38504,3,2,0xE09A5377,0xC134A6EE,0x04D29BBB,3,2,False
1686,269567,269568,0x00839FE0,0x0083A000,38515,38518,3,2,0x94DDDD15,0x29BBBA2B,0xA6EEE8AC,3,2,True
1687,269580,269581,0x0083A180,0x0083A1A0,38530,38533,3,2,0xEE8AC766,0xDD158ECC,0x74563B30,3,2,False
1688,269593,269594,0x0083A320,0x0083A340,38545,38548,3,2,0x63B30EE7,0xC7661DCF,0x1D98773D,3,2,False
1689,269606,269607,0x0083A4C0,0x0083A4E0,38560,38563,3,2,0x8773D1CD,0x0EE7A39B,0x3B9E8E6E,3,2,False
1690,269618,269619,0x0083A640,0x0083A660,38574,38577,3,2,0xF47375BF,0xE8E6EB7F,0xA39BADFE,3,2,False
1691,269632,269633,0x0083A800,0x0083A820,38590,38593,3,2,0x75BFC079,0xEB7F80F2,0xADFE03CB,3,2,False
1692,269643,269644,0x0083A960,0x0083A980,38603,38606,3,2,0xF80F2C16,0xF01E582C,0xC07960B3,3,2,False
1693,269656,269657,0x0083AB00,0x0083AB20,38618,38621,3,2,0x960B3E05,0x2C167C0B,0xB059F02E,3,2,False
1694,269669,269670,0x0083ACA0,0x0083ACC0,38633,38636,3,2,0x9F02E2AA,0x3E05C554,0xF8171550,3,2,False
1695,269682,269683,0x0083AE40,0x0083AE60,38648,38651,3,2,0x71550638,0xE2AA0C71,0x8AA831C7,3,2,False
1696,269695,269696,0x0083AFE0,0x0083B000,38663,38666,3,2,0x831C7BDE,0x0638F7BD,0x18E3DEF7,3,2,True
1697,269707,269708,0x0083B160,0x0083B180,38677,38680,3,2,0x1EF7BB26,0x3DEF764D,0xF7BDD934,3,2,False
1698,269721,269722,0x0083B320,0x0083B340,38693,38696,3,2,0xBB2698C1,0x764D3182,0xD934C609,3,2,False
1699,269733,269734,0x0083B4A0,0x0083B4C0,38707,38710,3,2,0xA6304AC6,0x4C60958D,0x31825634,3,2,False
1700,269746,269747,0x0083B640,0x0083B660,38722,38725,3,2,0x2563499E,0x4AC6933C,0x2B1A4CF1,3,2,False
1701,269755,269756,0x0083B760,0x0083B780,38733,38736,3,2,0x1A4CF13B,0x3499E276,0xD26789DA,3,2,False
1702,269768,269769,0x0083B900,0x0083B920,38748,38751,3,2,0x789DA7CD,0xF13B4F9B,0xC4ED3E6E,3,2,False
1703,269780,269781,0x0083BA80,0x0083BAA0,38762,38765,3,2,0x69F3708B,0xD3E6E117,0x4F9B845E,3,2,False
1704,269793,269794,0x0083BC20,0x0083BC40,38777,38780,3,2,0xB845E1BE,0x708BC37D,0xC22F0DF5,3,2,False
1705,269806,269807,0x0083BDC0,0x0083BDE0,38792,38795,3,2,0xF0DF5026,0xE1BEA04C,0x86FA8130,3,2,False
1706,269819,269820,0x0083BF60,0x0083BF80,38807,38810,3,2,0xA8130267,0x502604CF,0x4098133E,3,2,False
1707,269823,269824,0x0083BFE0,0x0083C000,38813,38816,3,2,0x04C099F1,0x098133E3,0x2604CF8D,3,2,True
1708,269945,269946,0x0083CF20,0x0083CF40,38937,38940,3,2,0x8917A3C2,0x122F4785,0x48BD1E16,3,2,False
1709,269951,269952,0x0083CFE0,0x0083D000,38945,38947,2,1,0x17A3C2D1,0x2F4785A2,0x5E8F0B44,2,1,True
1710,269957,269958,0x0083D0A0,0x0083D0C0,38952,38955,3,2,0xD1E1688F,0xA3C2D11E,0x8F0B4479,3,2,False
1711,269971,269972,0x0083D260,0x0083D280,38968,38971,3,2,0x688F24E6,0xD11E49CD,0x44792737,3,2,False
1712,269984,269985,0x0083D400,0x0083D420,38983,38986,3,2,0x92737A80,0x24E6F501,0x939BD407,3,2,False
1713,269997,269998,0x0083D5A0,0x0083D5C0,38998,39001,3,2,0xBD40763A,0x7A80EC75,0xEA03B1D5,3,2,False
1714,270009,270010,0x0083D720,0x0083D740,39012,39015,3,2,0x1D8EAFBB,0x3B1D5F76,0xEC757DD8,3,2,False
1715,270023,270024,0x0083D8E0,0x0083D900,39028,39031,3,2,0xAFBB0EF3,0x5F761DE7,0x7DD8779F,3,2,False
1716,270036,270037,0x0083DA80,0x0083DAA0,39043,39046,3,2,0x8779F885,0x0EF3F10B,0x3BCFC42E,3,2,False
1717,270049,270050,0x0083DC20,0x0083DC40,39058,39061,3,2,0xFC42EF75,0xF885DEEA,0xE2177BAB,3,2,False
1718,270062,270063,0x0083DDC0,0x0083DDE0,39073,39076,3,2,0x77BAB77F,0xEF756EFF,0xBDD5BBFE,3,2,False
1719,270075,270076,0x0083DF60,0x0083DF80,39088,39091,3,2,0x5BBFE062,0xB77FC0C4,0xDDFF0312,3,2,False
1720,270079,270080,0x0083DFE0,0x0083E000,39094,39096,2,1,0xEFF81897,0xDFF0312E,0xBFE0625C,2,1,True
1721,270089,270090,0x0083E120,0x0083E140,39105,39108,3,2,0xC0C4B933,0x81897266,0x0625C99B,3,2,False
1722,270103,270104,0x0083E2E0,0x0083E300,39121,39124,3,2,0xB9337855,0x7266F0AB,0xC99BC2AC,3,2,False
1723,270115,270116,0x0083E460,0x0083E480,39135,39138,3,2,0xDE1567BD,0xBC2ACF7B,0xF0AB3DEE,3,2,False
1724,270129,270130,0x0083E620,0x0083E640,39151,39154,3,2,0x67BDCD42,0xCF7B9A85,0x3DEE6A17,3,2,False
1725,270141,270142,0x0083E7A0,0x0083E7C0,39165,39168,3,2,0x7350B986,0xE6A1730C,0x9A85CC32,3,2,False
1726,270153,270154,0x0083E920,0x0083E940,39179,39182,3,2,0x2E6195CF,0x5CC32B9E,0x730CAE7A,3,2,False
1727,270166,270167,0x0083EAC0,0x0083EAE0,39194,39197,3,2,0xCAE7A195,0x95CF432A,0x573D0CAB,3,2,False
1728,270178,270179,0x0083EC40,0x0083EC60,39208,39211,3,2,0xE865597F,0xD0CAB2FE,0x432ACBF9,3,2,False
1729,270192,270193,0x0083EE00,0x0083EE20,39224,39227,3,2,0x597F2A90,0xB2FE5520,0xCBF95480,3,2,False
1730,270204,270205,0x0083EF80,0x0083EFA0,39238,39241,3,2,0xCAA4017B,0x954802F6,0x55200BD9,3,2,False
1731,270207,270208,0x0083EFE0,0x0083F000,39243,39245,2,1,0x54802F66,0xA9005ECC,0x5200BD99,2,1,True
1732,270217,270218,0x0083F120,0x0083F140,39254,39257,3,2,0x017B3209,0x02F66412,0x0BD99049,3,2,False
1733,270229,270230,0x0083F2A0,0x0083F2C0,39268,39271,3,2,0xCC824C2E,0x9904985D,0x64126177,3,2,False
1734,270242,270243,0x0083F440,0x0083F460,39283,39286,3,2,0x261779FF,0x4C2EF3FF,0x30BBCFFD,3,2,False
1735,270255,270256,0x0083F5E0,0x0083F600,39298,39301,3,2,0xBCFFDFFF,0x79FFBFFE,0xE7FEFFFB,3,2,False
1736,270267,270268,0x0083F760,0x0083F780,39312,39315,3,2,0xF7FFDD8A,0xEFFFBB15,0xBFFEEC54,3,2,False
1737,270279,270280,0x0083F8E0,0x0083F900,39326,39329,3,2,0xF762A40A,0xEEC54814,0xBB152051,3,2,False
1738,270291,270292,0x0083FA60,0x0083FA80,39340,39343,3,2,0xA90288B8,0x52051171,0x481445C4,3,2,False
1739,270305,270306,0x0083FC20,0x0083FC40,39356,39359,3,2,0x88B88007,0x1171000E,0x45C40038,3,2,False
1740,270318,270319,0x0083FDC0,0x0083FDE0,39371,39374,3,2,0x4003862C,0x80070C59,0x001C3164,3,2,False
1741,270331,270332,0x0083FF60,0x0083FF80,39386,39389,3,2,0xC31641AC,0x862C8358,0x18B20D63,3,2,False
1742,270335,270336,0x0083FFE0,0x00840000,39392,39394,2,1,0xC5906B19,0x8B20D632,0x1641AC64,2,1,True
1743,270345,270346,0x00840120,0x00840140,39403,39406,3,2,0x8358C932,0x06B19265,0x1AC64995,3,2,False
1744,270357,270358,0x008402A0,0x008402C0,39417,39420,3,2,0x324CAF71,0x64995EE3,0x92657B8C,3,2,False
1745,270369,270370,0x00840420,0x00840440,39431,39434,3,2,0x2BDC67F5,0x57B8CFEB,0x5EE33FAE,3,2,False
1746,270383,270384,0x008405E0,0x00840600,39447,39450,3,2,0x67F5C100,0xCFEB8201,0x3FAE0805,3,2,False
1747,270395,270396,0x00840760,0x00840780,39461,39464,3,2,0x70402E01,0xE0805C03,0x8201700D,3,2,False
1748,270409,270410,0x00840920,0x00840940,39477,39480,3,2,0x2E01B4A7,0x5C03694E,0x700DA539,3,2,False
1749,270423,270424,0x00840AE0,0x00840B00,39493,39496,3,2,0xB4A73DC1,0x694E7B83,0xA539EE0D,3,2,False
1750,270436,270437,0x00840C80,0x00840CA0,39508,39511,3,2,0x9EE0D6E7,0x3DC1ADCF,0xF706B73C,3,2,False
1751,270449,270450,0x00840E20,0x00840E40,39523,39526,3,2,0x6B73C597,0xD6E78B2F,0x5B9E2CBE,3,2,False
1752,270462,270463,0x00840FC0,0x00840FE0,39538,39541,3,2,0xE2CBE777,0xC597CEEF,0x165F3BBC,3,2,False
1753,270463,270464,0x00840FE0,0x00841000,39541,39544,3,2,0x165F3BBC,0x2CBE7779,0xB2F9DDE4,3,2,True
1754,270574,270575,0x00841DC0,0x00841DE0,39654,39657,3,2,0x5C52C6EC,0xB8A58DD8,0xE2963761,3,2,False
1755,270586,270587,0x00841F40,0x00841F60,39668,39671,3,2,0xB1BB0EFF,0x63761DFF,0x8DD877FD,3,2,False
1756,270591,270592,0x00841FE0,0x00842000,39675,39677,2,1,0xDD877FD6,0xBB0EFFAD,0x761DFF5A,2,1,True
1757,270599,270600,0x008420E0,0x00842100,39684,39687,3,2,0x0EFFAD0B,0x1DFF5A17,0x77FD685D,3,2,False
1758,270612,270613,0x00842280,0x008422A0,39699,39702,3,2,0xD685D921,0xAD0BB243,0xB42EC90F,3,2,False
1759,270625,270626,0x00842420,0x00842440,39714,39717,3,2,0xEC90F0FC,0xD921E1F9,0x648787E5,3,2,False
1760,270638,270639,0x008425C0,0x008425E0,39729,39732,3,2,0x787E5271,0xF0FCA4E2,0xC3F29388,3,2,False
1761,270650,270651,0x00842740,0x00842760,39743,39746,3,2,0x949C45B7,0x29388B6F,0xA4E22DBE,3,2,False
1762,270663,270664,0x008428E0,0x00842900,39758,39761,3,2,0x22DBEDD4,0x45B7DBA8,0x16DF6EA0,3,2,False
1763,270678,270679,0x00842AC0,0x00842AE0,39775,39778,3,2,0xDBA80A3F,0xB750147E,0xDD4051FA,3,2,False
1764,270691,270692,0x00842C60,0x00842C80,39790,39793,3,2,0x051FA7EC,0x0A3F4FD8,0x28FD3F60,3,2,False
1765,270705,270706,0x00842E20,0x00842E40,39806,39809,3,2,0xA7EC038B,0x4FD80716,0x3F601C59,3,2,False
1766,270718,270719,0x00842FC0,0x00842FE0,39821,39824,3,2,0x01C5930D,0x038B261B,0x0E2C986D,3,2,False
1767,270719,270720,0x00842FE0,0x00843000,39824,39826,2,1,0x0E2C986D,0x1C5930DA,0x38B261B5,2,1,True
1768,270730,270731,0x00843140,0x00843160,39836,39839,3,2,0xC986D592,0x930DAB25,0x4C36AC97,3,2,False
1769,270739,270740,0x00843260,0x00843280,39847,39850,3,2,0x36AC9760,0x6D592EC0,0xB564BB00,3,2,False
1770,270752,270753,0x00843400,0x00843420,39862,39865,3,2,0x4BB00011,0x97600022,0x5D80008B,3,2,False
1771,270765,270766,0x008435A0,0x008435C0,39877,39880,3,2,0x0008B830,0x00117060,0x0045C180,3,2,False
1772,270777,270778,0x00843720,0x00843740,39891,39894,3,2,0x2E0C0283,0x5C180506,0x70601419,3,2,False
1773,270787,270788,0x00843860,0x00843880,39903,39906,3,2,0xC028333D,0x8050667B,0x014199ED,3,2,False
1774,270800,270801,0x00843A00,0x00843A20,39918,39921,3,2,0x199ED076,0x333DA0EC,0xCCF683B2,3,2,False
1775,270812,270813,0x00843B80,0x00843BA0,39932,39935,3,2,0xB41D94ED,0x683B29DA,0xA0ECA769,3,2,False
1776,270825,270826,0x00843D20,0x00843D40,39947,39950,3,2,0xCA769989,0x94ED3313,0x53B4CC4E,3,2,False
1777,270838,270839,0x00843EC0,0x00843EE0,39962,39965,3,2,0x4CC4EC5D,0x9989D8BB,0x662762ED,3,2,False
1778,270847,270848,0x00843FE0,0x00844000,39973,39975,2,1,0x2762ED00,0x4EC5DA01,0x9D8BB402,2,1,True
1779,270849,270850,0x00844020,0x00844040,39976,39979,3,2,0x3B176804,0x762ED008,0xD8BB4020,3,2,False
1780,270861,270862,0x008441A0,0x008441C0,39990,39993,3,2,0xDA01057A,0xB4020AF5,0xD0082BD4,3,2,False
1781,270873,270874,0x00844320,0x00844340,40004,40007,3,2,0x415EA555,0x82BD4AAB,0x0AF52AAC,3,2,False
1782,270887,270888,0x008444E0,0x00844500,40020,40023,3,2,0xA5559E5B,0x4AAB3CB6,0x2AACF2D8,3,2,False
1783,270899,270900,0x00844660,0x00844680,40034,40037,3,2,0x6796C7C2,0xCF2D8F85,0x3CB63E16,3,2,False
1784,270908,270909,0x00844780,0x008447A0,40045,40048,3,2,0xB63E1629,0x6C7C2C53,0xB1F0B14D,3,2,False
1785,270921,270922,0x00844920,0x00844940,40060,40063,3,2,0x0B14DF07,0x1629BE0E,0x58A6F83B,3,2,False
1786,270930,270931,0x00844A40,0x00844A60,40071,40074,3,2,0xA6F83BB4,0x4DF07768,0x37C1DDA3,3,2,False
1787,270944,270945,0x00844C00,0x00844C20,40087,40090,3,2,0x3BB46446,0x7768C88D,0xDDA32234,3,2,False
1788,270957,270958,0x00844DA0,0x00844DC0,40102,40105,3,2,0x32234AA9,0x64469553,0x911A554F,3,2,False
1789,270970,270971,0x00844F40,0x00844F60,40117,40120,3,2,0xA554F6F5,0x4AA9EDEA,0x2AA7B7A8,3,2,False
1790,270975,270976,0x00844FE0,0x00845000,40124,40126,2,1,0xAA7B7A8F,0x54F6F51E,0xA9EDEA3C,2,1,True
1791,270983,270984,0x008450E0,0x00845100,40133,40136,3,2,0xF6F51E2D,0xEDEA3C5B,0xB7A8F16E,3,2,False
1792,270996,270997,0x00845280,0x008452A0,40148,40151,3,2,0x8F16E571,0x1E2DCAE2,0x78B72B89,3,2,False
1793,271009,271010,0x00845420,0x00845440,40163,40166,3,2,0x72B89E0F,0xE5713C1F,0x95C4F07E,3,2,False
1794,271022,271023,0x008455C0,0x008455E0,40178,40181,3,2,0x4F07EC20,0x9E0FD841,0x783F6105,3,2,False
1795,271038,271039,0x008457C0,0x008457E0,40196,40199,3,2,0xB082A198,0x61054331,0x84150CC6,3,2,False
1796,271051,271052,0x00845960,0x00845980,40211,40214,3,2,0x50CC6593,0xA198CB26,0x86632C9A,3,2,False
1797,271064,271065,0x00845B00,0x00845B20,40226,40229,3,2,0x32C9A911,0x65935222,0x964D4889,3,2,False
1798,271077,271078,0x00845CA0,0x00845CC0,40241,40244,3,2,0xD4889965,0xA91132CA,0xA444CB2A,3,2,False
1799,271089,271090,0x00845E20,0x00845E40,40255,40258,3,2,0x265952C9,0x4CB2A593,0x32CA964F,3,2,False
1800,271103,271104,0x00845FE0,0x00846000,40271,40274,3,2,0x52C9E621,0xA593CC43,0x964F310F,3,2,True
1801,271206,271207,0x00846CC0,0x00846CE0,40376,40379,3,2,0xC0313633,0x80626C67,0x0189B19D,3,2,False
1802,271219,271220,0x00846E60,0x00846E80,40391,40394,3,2,0x9B19DF05,0x3633BE0A,0xD8CEF82A,3,2,False
1803,271231,271232,0x00846FE0,0x00847000,40405,40408,3,2,0x77C15601,0xEF82AC03,0xBE0AB00D,3,2,True
1804,271244,271245,0x00847180,0x008471A0,40420,40423,3,2,0xAB00D14A,0x5601A294,0x58068A51,3,2,False
1805,271257,271258,0x00847320,0x00847340,40435,40438,3,2,0x68A51374,0xD14A26E9,0x45289BA6,3,2,False
1806,271270,271271,0x008474C0,0x008474E0,40450,40453,3,2,0x89BA6BA6,0x1374D74C,0x4DD35D32,3,2,False
1807,271282,271283,0x00847640,0x00847660,40464,40467,3,2,0x9AE99708,0x35D32E11,0xD74CB846,3,2,False
1808,271296,271297,0x00847800,0x00847820,40480,40483,3,2,0x9708C8B8,0x2E119171,0xB84645C4,3,2,False
1809,271307,271308,0x00847960,0x00847980,40493,40496,3,2,0x1917128C,0x322E2519,0xC8B89467,3,2,False
1810,271320,271321,0x00847B00,0x00847B20,40508,40511,3,2,0x894678C4,0x128CF189,0x4A33C624,3,2,False
1811,271333,271334,0x00847CA0,0x00847CC0,40523,40526,3,2,0x3C624886,0x78C4910D,0xE3124436,3,2,False
1812,271345,271346,0x00847E20,0x00847E40,40537,40540,3,2,0x9221B10E,0x2443621D,0x910D8875,3,2,False
1813,271359,271360,0x00847FE0,0x00848000,40553,40556,3,2,0xB10EAF85,0x621D5F0A,0x88757C29,3,2,True
1814,271373,271374,0x008481A0,0x008481C0,40569,40572,3,2,0xAF853FF3,0x5F0A7FE7,0x7C29FF9E,3,2,False
1815,271386,271387,0x00848340,0x00848360,40584,40587,3,2,0x9FF9E194,0x3FF3C329,0xFFCF0CA6,3,2,False
1816,271399,271400,0x008484E0,0x00848500,40599,40602,3,2,0xF0CA63FA,0xE194C7F4,0x86531FD0,3,2,False
1817,271412,271413,0x00848680,0x008486A0,40614,40617,3,2,0x31FD0AE4,0x63FA15C9,0x8FE85727,3,2,False
1818,271426,271427,0x00848840,0x00848860,40630,40633,3,2,0x0AE4FE62,0x15C9FCC5,0x5727F317,3,2,False
1819,271438,271439,0x008489C0,0x008489E0,40644,40647,3,2,0x3F98B991,0x7F317323,0xFCC5CC8F,3,2,False
1820,271451,271452,0x00848B60,0x00848B80,40659,40662,3,2,0x5CC8FC16,0xB991F82D,0xE647E0B4,3,2,False
1821,271465,271466,0x00848D20,0x00848D40,40675,40678,3,2,0xFC168FDD,0xF82D1FBA,0xE0B47EE9,3,2,False
1822,271477,271478,0x00848EA0,0x00848EC0,40689,40692,3,2,0xA3F74A9A,0x47EE9534,0x1FBA54D3,3,2,False
1823,271487,271488,0x00848FE0,0x00849000,40701,40703,2,1,0x74A9A720,0xE9534E40,0xD2A69C80,2,1,True
1824,271488,271489,0x00849000,0x00849020,40703,40706,3,2,0xD2A69C80,0xA54D3901,0x9534E404,3,2,False
1825,271500,271501,0x00849180,0x008491A0,40717,40720,3,2,0xA7202007,0x4E40400F,0x3901003E,3,2,False
1826,271513,271514,0x00849320,0x00849340,40732,40735,3,2,0x1003EA35,0x2007D46A,0x801F51A9,3,2,False
1827,271526,271527,0x008494C0,0x008494E0,40747,40750,3,2,0xF51A9194,0xEA352329,0xA8D48CA7,3,2,False
1828,271537,271538,0x00849620,0x00849640,40760,40763,3,2,0x52329CF5,0xA46539EA,0x9194E7A9,3,2,False
1829,271548,271549,0x00849780,0x008497A0,40773,40776,3,2,0x539EA72E,0xA73D4E5D,0x9CF53977,3,2,False
1830,271560,271561,0x00849900,0x00849920,40787,40790,3,2,0xA9CBB9F6,0x539773EC,0x4E5DCFB3,3,2,False
1831,271573,271574,0x00849AA0,0x00849AC0,40802,40805,3,2,0xDCFB3B3D,0xB9F6767B,0xE7D9D9ED,3,2,False
1832,271586,271587,0x00849C40,0x00849C60,40817,40820,3,2,0x9D9ED9D8,0x3B3DB3B0,0xECF6CEC0,3,2,False
1833,271600,271601,0x00849E00,0x00849E20,40833,40836,3,2,0xD9D81BBF,0xB3B0377F,0xCEC0DDFC,3,2,False
1834,271612,271613,0x00849F80,0x00849FA0,40847,40850,3,2,0x06EFE00B,0x0DDFC016,0x377F0059,3,2,False
1835,271615,271616,0x00849FE0,0x0084A000,40852,40854,2,1,0xDDFC0166,0xBBF802CD,0x77F0059B,2,1,True
1836,271625,271626,0x0084A120,0x0084A140,40863,40866,3,2,0xE00B3739,0xC0166E73,0x0059B9CE,3,2,False
1837,271638,271639,0x0084A2C0,0x0084A2E0,40878,40881,3,2,0x9B9CE4AF,0x3739C95F,0xDCE7257F,3,2,False
1838,271650,271651,0x0084A440,0x0084A460,40892,40895,3,2,0x392BFD4A,0x7257FA95,0xC95FEA54,3,2,False
1839,271664,271665,0x0084A600,0x0084A620,40908,40911,3,2,0xFD4A81EA,0xFA9503D4,0xEA540F51,3,2,False
1840,271678,271679,0x0084A7C0,0x0084A7E0,40924,40927,3,2,0x81EA361C,0x03D46C39,0x0F51B0E4,3,2,False
1841,271691,271692,0x0084A960,0x0084A980,40939,40942,3,2,0x1B0E46E6,0x361C8DCC,0xD8723732,3,2,False
1842,271704,271705,0x0084AB00,0x0084AB20,40954,40957,3,2,0x23732597,0x46E64B2F,0x1B992CBE,3,2,False
1843,271717,271718,0x0084ACA0,0x0084ACC0,40969,40972,3,2,0x92CBEF1C,0x2597DE38,0x965F78E3,3,2,False
1844,271729,271730,0x0084AE20,0x0084AE40,40983,40986,3,2,0xFBC71C0F,0xF78E381E,0xDE38E07B,3,2,False
1845,271743,271744,0x0084AFE0,0x0084B000,40999,41002,3,2,0x1C0F7D24,0x381EFA49,0xE07BE927,3,2,True
1846,271836,271837,0x0084BB80,0x0084BBA0,41094,41097,3,2,0x35FDE913,0x6BFBD227,0xAFEF489D,3,2,False
1847,271849,271850,0x0084BD20,0x0084BD40,41109,41112,3,2,0xF489DB5B,0xE913B6B6,0xA44EDAD8,3,2,False
